file,protein,N,pct,end,k,hits,rate,chance,enr
abl_calib_ctrl_repro2_e14,r12_757_TrROS_Hall,981,0.1,bot,98,57,0.5816326530612245,0.0998980632008155,5.822261557684298
abl_calib_ctrl_repro2_e14,r12_757_TrROS_Hall,981,0.15,top,147,71,0.48299319727891155,0.14984709480122324,3.223240316534777
abl_calib_ctrl_repro2_e14,r12_757_TrROS_Hall,981,0.15,bot,147,97,0.6598639455782312,0.14984709480122324,4.403581840899625
abl_calib_ctrl_repro2_e14,r18_3_TrROS_Hall,989,0.05,top,49,3,0.061224489795918366,0.04954499494438827,1.2357351103706788
abl_calib_ctrl_repro2_e14,r18_3_TrROS_Hall,989,0.05,bot,49,33,0.673469387755102,0.04954499494438827,13.593086214077466
abl_calib_ctrl_repro2_e14,r18_3_TrROS_Hall,989,0.1,top,98,17,0.17346938775510204,0.09908998988877654,1.750624739691795
abl_calib_ctrl_repro2_e14,r18_3_TrROS_Hall,989,0.1,bot,98,72,0.7346938775510204,0.09908998988877654,7.414410662224074
abl_calib_ctrl_repro2_e14,r18_3_TrROS_Hall,989,0.15,top,148,41,0.27702702702702703,0.14964610717896865,1.8512143900657416
abl_calib_ctrl_repro2_e14,r18_3_TrROS_Hall,989,0.15,bot,148,115,0.777027027027027,0.14964610717896865,5.192430606281958
abl_p3_slope3.0_s42_e8,1GYZ,1125,0.05,top,56,3,0.05357142857142857,0.049777777777777775,1.0762117346938775
abl_p3_slope3.0_s42_e8,1GYZ,1125,0.05,bot,56,28,0.5,0.049777777777777775,10.044642857142858
abl_p3_slope3.0_s42_e8,1GYZ,1125,0.1,top,112,20,0.17857142857142858,0.09955555555555555,1.793686224489796
abl_p3_slope3.0_s42_e8,1GYZ,1125,0.1,bot,112,62,0.5535714285714286,0.09955555555555555,5.560427295918368
abl_p3_slope3.0_s42_e8,1GYZ,1125,0.15,top,168,37,0.22023809523809523,0.14933333333333335,1.4748086734693875
abl_p3_slope3.0_s42_e8,1GYZ,1125,0.15,bot,168,99,0.5892857142857143,0.14933333333333335,3.946109693877551
abl_p3_slope3.0_s42_e8,1PSE,1217,0.05,top,60,10,0.16666666666666666,0.049301561216105176,3.3805555555555555
abl_p3_slope3.0_s42_e8,1PSE,1217,0.05,bot,60,28,0.4666666666666667,0.049301561216105176,9.465555555555556
abl_p3_slope3.0_s42_e8,1PSE,1217,0.1,top,121,29,0.2396694214876033,0.09942481511914544,2.410559388019944
abl_p3_slope3.0_s42_e8,1PSE,1217,0.1,bot,121,73,0.6033057851239669,0.09942481511914544,6.067959838808824
abl_p3_slope3.0_s42_e8,1PSE,1217,0.15,top,182,53,0.29120879120879123,0.1495480690221857,1.9472587851708731
abl_p3_slope3.0_s42_e8,1PSE,1217,0.15,bot,182,121,0.6648351648351648,0.1495480690221857,4.445628547276899
abl_p3_slope3.0_s42_e8,1QKH,1271,0.05,top,63,4,0.06349206349206349,0.04956726986624705,1.2809271856890903
abl_p3_slope3.0_s42_e8,1QKH,1271,0.05,bot,63,26,0.4126984126984127,0.04956726986624705,8.326026706979087
abl_p3_slope3.0_s42_e8,1QKH,1271,0.1,top,127,17,0.13385826771653545,0.0999213217938631,1.3396366792733587
abl_p3_slope3.0_s42_e8,1QKH,1271,0.1,bot,127,58,0.4566929133858268,0.0999213217938631,4.5705251410502825
abl_p3_slope3.0_s42_e8,1QKH,1271,0.15,top,190,53,0.2789473684210526,0.14948859166011014,1.86601108033241
abl_p3_slope3.0_s42_e8,1QKH,1271,0.15,bot,190,88,0.4631578947368421,0.14948859166011014,3.0982825484764547
abl_p3_slope3.0_s42_e8,1QP2,1082,0.05,top,54,12,0.2222222222222222,0.04990757855822551,4.4526748971193415
abl_p3_slope3.0_s42_e8,1QP2,1082,0.05,bot,54,22,0.4074074074074074,0.04990757855822551,8.163237311385458
abl_p3_slope3.0_s42_e8,1QP2,1082,0.1,top,108,34,0.3148148148148148,0.09981515711645102,3.1539780521262
abl_p3_slope3.0_s42_e8,1QP2,1082,0.1,bot,108,50,0.46296296296296297,0.09981515711645102,4.638203017832647
abl_p3_slope3.0_s42_e8,1QP2,1082,0.15,top,162,61,0.3765432098765432,0.14972273567467653,2.5149367474470354
abl_p3_slope3.0_s42_e8,1QP2,1082,0.15,bot,162,90,0.5555555555555556,0.14972273567467653,3.7105624142661178
abl_p3_slope3.0_s42_e8,1TUC,1043,0.05,top,52,15,0.28846153846153844,0.04985618408437201,5.785872781065088
abl_p3_slope3.0_s42_e8,1TUC,1043,0.05,bot,52,30,0.5769230769230769,0.04985618408437201,11.571745562130175
abl_p3_slope3.0_s42_e8,1TUC,1043,0.1,top,104,39,0.375,0.09971236816874401,3.7608173076923075
abl_p3_slope3.0_s42_e8,1TUC,1043,0.1,bot,104,61,0.5865384615384616,0.09971236816874401,5.88230399408284
abl_p3_slope3.0_s42_e8,1TUC,1043,0.15,top,156,63,0.40384615384615385,0.14956855225311602,2.7000739644970415
abl_p3_slope3.0_s42_e8,1TUC,1043,0.15,bot,156,97,0.6217948717948718,0.14956855225311602,4.157256738987508
abl_p3_slope3.0_s42_e8,1W4H,801,0.05,top,40,15,0.375,0.049937578027465665,7.509375
abl_p3_slope3.0_s42_e8,1W4H,801,0.05,bot,40,27,0.675,0.049937578027465665,13.516875000000002
abl_p3_slope3.0_s42_e8,1W4H,801,0.1,top,80,27,0.3375,0.09987515605493133,3.3792187500000006
abl_p3_slope3.0_s42_e8,1W4H,801,0.1,bot,80,58,0.725,0.09987515605493133,7.259062500000001
abl_p3_slope3.0_s42_e8,1W4H,801,0.15,top,120,44,0.36666666666666664,0.149812734082397,2.4475
abl_p3_slope3.0_s42_e8,1W4H,801,0.15,bot,120,89,0.7416666666666667,0.149812734082397,4.950625
abl_p3_slope3.0_s42_e8,2BTH,800,0.05,top,40,14,0.35,0.05,6.999999999999999
abl_p3_slope3.0_s42_e8,2BTH,800,0.05,bot,40,18,0.45,0.05,9.0
abl_p3_slope3.0_s42_e8,2BTH,800,0.1,top,80,34,0.425,0.1,4.25
abl_p3_slope3.0_s42_e8,2BTH,800,0.1,bot,80,48,0.6,0.1,5.999999999999999
abl_p3_slope3.0_s42_e8,2BTH,800,0.15,top,120,52,0.43333333333333335,0.15,2.8888888888888893
abl_p3_slope3.0_s42_e8,2BTH,800,0.15,bot,120,83,0.6916666666666667,0.15,4.611111111111112
abl_p3_slope3.0_s42_e8,2K1B,933,0.05,top,46,20,0.43478260869565216,0.04930332261521972,8.818525519848771
abl_p3_slope3.0_s42_e8,2K1B,933,0.05,bot,46,20,0.43478260869565216,0.04930332261521972,8.818525519848771
abl_p3_slope3.0_s42_e8,2K1B,933,0.1,top,93,43,0.46236559139784944,0.09967845659163987,4.638570933055845
abl_p3_slope3.0_s42_e8,2K1B,933,0.1,bot,93,63,0.6774193548387096,0.09967845659163987,6.796045785639958
abl_p3_slope3.0_s42_e8,2K1B,933,0.15,top,139,71,0.5107913669064749,0.1489817792068596,3.4285492469333887
abl_p3_slope3.0_s42_e8,2K1B,933,0.15,bot,139,98,0.7050359712230215,0.1489817792068596,4.732363749288338
abl_p3_slope3.0_s42_e8,2K28,919,0.05,top,45,13,0.28888888888888886,0.04896626768226333,5.899753086419753
abl_p3_slope3.0_s42_e8,2K28,919,0.05,bot,45,24,0.5333333333333333,0.04896626768226333,10.891851851851852
abl_p3_slope3.0_s42_e8,2K28,919,0.1,top,91,33,0.3626373626373626,0.09902067464635474,3.662238860041058
abl_p3_slope3.0_s42_e8,2K28,919,0.1,bot,91,49,0.5384615384615384,0.09902067464635474,5.437869822485206
abl_p3_slope3.0_s42_e8,2K28,919,0.15,top,137,57,0.41605839416058393,0.14907508161044614,2.7909318557195375
abl_p3_slope3.0_s42_e8,2K28,919,0.15,bot,137,92,0.6715328467153284,0.14907508161044614,4.5046619425648675
abl_p3_slope3.0_s42_e8,2K5H,1124,0.05,top,56,8,0.14285714285714285,0.0498220640569395,2.86734693877551
abl_p3_slope3.0_s42_e8,2K5H,1124,0.05,bot,56,22,0.39285714285714285,0.0498220640569395,7.885204081632653
abl_p3_slope3.0_s42_e8,2K5H,1124,0.1,top,112,29,0.25892857142857145,0.099644128113879,2.5985331632653064
abl_p3_slope3.0_s42_e8,2K5H,1124,0.1,bot,112,80,0.7142857142857143,0.099644128113879,7.168367346938775
abl_p3_slope3.0_s42_e8,2K5H,1124,0.15,top,168,60,0.35714285714285715,0.1494661921708185,2.3894557823129254
abl_p3_slope3.0_s42_e8,2K5H,1124,0.15,bot,168,126,0.75,0.1494661921708185,5.017857142857143
abl_p3_slope3.0_s42_e8,2KVS,1206,0.05,top,60,6,0.1,0.04975124378109453,2.0100000000000002
abl_p3_slope3.0_s42_e8,2KVS,1206,0.05,bot,60,16,0.26666666666666666,0.04975124378109453,5.359999999999999
abl_p3_slope3.0_s42_e8,2KVS,1206,0.1,top,120,20,0.16666666666666666,0.09950248756218906,1.6749999999999998
abl_p3_slope3.0_s42_e8,2KVS,1206,0.1,bot,120,34,0.2833333333333333,0.09950248756218906,2.8474999999999997
abl_p3_slope3.0_s42_e8,2KVS,1206,0.15,top,180,36,0.2,0.14925373134328357,1.3400000000000003
abl_p3_slope3.0_s42_e8,2KVS,1206,0.15,bot,180,61,0.3388888888888889,0.14925373134328357,2.2705555555555557
abl_p3_slope3.0_s42_e8,2KWH,979,0.05,top,48,20,0.4166666666666667,0.049029622063329927,8.49826388888889
abl_p3_slope3.0_s42_e8,2KWH,979,0.05,bot,48,27,0.5625,0.049029622063329927,11.47265625
abl_p3_slope3.0_s42_e8,2KWH,979,0.1,top,97,43,0.44329896907216493,0.09908069458631256,4.474120522903602
abl_p3_slope3.0_s42_e8,2KWH,979,0.1,bot,97,69,0.711340206185567,0.09908069458631256,7.179402699542991
abl_p3_slope3.0_s42_e8,2KWH,979,0.15,top,146,74,0.5068493150684932,0.1491317671092952,3.3986676674798275
abl_p3_slope3.0_s42_e8,2KWH,979,0.15,bot,146,107,0.7328767123287672,0.1491317671092952,4.91428973541002
abl_p3_slope3.0_s42_e8,2KXD,1172,0.05,top,58,6,0.10344827586206896,0.04948805460750853,2.0903686087990487
abl_p3_slope3.0_s42_e8,2KXD,1172,0.05,bot,58,34,0.5862068965517241,0.04948805460750853,11.845422116527942
abl_p3_slope3.0_s42_e8,2KXD,1172,0.1,top,117,20,0.17094017094017094,0.09982935153583618,1.7123237636058148
abl_p3_slope3.0_s42_e8,2KXD,1172,0.1,bot,117,85,0.7264957264957265,0.09982935153583618,7.277375995324713
abl_p3_slope3.0_s42_e8,2KXD,1172,0.15,top,175,44,0.25142857142857145,0.1493174061433447,1.68385306122449
abl_p3_slope3.0_s42_e8,2KXD,1172,0.15,bot,175,130,0.7428571428571429,0.1493174061433447,4.975020408163266
abl_p3_slope3.0_s42_e8,2L33,1333,0.05,top,66,12,0.18181818181818182,0.04951237809452363,3.672176308539945
abl_p3_slope3.0_s42_e8,2L33,1333,0.05,bot,66,43,0.6515151515151515,0.04951237809452363,13.158631772268135
abl_p3_slope3.0_s42_e8,2L33,1333,0.1,top,133,33,0.24812030075187969,0.09977494373593399,2.4867997060319973
abl_p3_slope3.0_s42_e8,2L33,1333,0.1,bot,133,101,0.7593984962406015,0.09977494373593399,7.611114251794901
abl_p3_slope3.0_s42_e8,2L33,1333,0.15,top,199,66,0.3316582914572864,0.14928732183045762,2.2216105653897626
abl_p3_slope3.0_s42_e8,2L33,1333,0.15,bot,199,162,0.8140703517587939,0.14928732183045762,5.453044115047599
abl_p3_slope3.0_s42_e8,2LQK,989,0.05,top,49,10,0.20408163265306123,0.04954499494438827,4.11911703456893
abl_p3_slope3.0_s42_e8,2LQK,989,0.05,bot,49,9,0.1836734693877551,0.04954499494438827,3.707205331112037
abl_p3_slope3.0_s42_e8,2LQK,989,0.1,top,98,35,0.35714285714285715,0.09908998988877654,3.6042274052478134
abl_p3_slope3.0_s42_e8,2LQK,989,0.1,bot,98,52,0.5306122448979592,0.09908998988877654,5.354852144939609
abl_p3_slope3.0_s42_e8,2LQK,989,0.15,top,148,69,0.46621621621621623,0.14964610717896865,3.115458363769175
abl_p3_slope3.0_s42_e8,2LQK,989,0.15,bot,148,90,0.6081081081081081,0.14964610717896865,4.06364134404675
abl_p3_slope3.0_s42_e8,2WXC,786,0.05,top,39,15,0.38461538461538464,0.04961832061068702,7.751479289940829
abl_p3_slope3.0_s42_e8,2WXC,786,0.05,bot,39,21,0.5384615384615384,0.04961832061068702,10.852071005917159
abl_p3_slope3.0_s42_e8,2WXC,786,0.1,top,78,28,0.358974358974359,0.09923664122137404,3.617357001972387
abl_p3_slope3.0_s42_e8,2WXC,786,0.1,bot,78,61,0.782051282051282,0.09923664122137404,7.880670611439842
abl_p3_slope3.0_s42_e8,2WXC,786,0.15,top,117,45,0.38461538461538464,0.14885496183206107,2.5838264299802765
abl_p3_slope3.0_s42_e8,2WXC,786,0.15,bot,117,94,0.8034188034188035,0.14885496183206107,5.397326320403244
abl_p3_slope3.0_s42_e8,3DKM,1238,0.05,top,61,9,0.14754098360655737,0.049273021001615507,2.9943563558183284
abl_p3_slope3.0_s42_e8,3DKM,1238,0.05,bot,61,28,0.45901639344262296,0.049273021001615507,9.315775329212578
abl_p3_slope3.0_s42_e8,3DKM,1238,0.1,top,123,46,0.37398373983739835,0.09935379644588045,3.7641615440544647
abl_p3_slope3.0_s42_e8,3DKM,1238,0.1,bot,123,53,0.43089430894308944,0.09935379644588045,4.3369687355410145
abl_p3_slope3.0_s42_e8,3DKM,1238,0.15,top,185,83,0.4486486486486487,0.1494345718901454,3.0023082542001465
abl_p3_slope3.0_s42_e8,3DKM,1238,0.15,bot,185,94,0.5081081081081081,0.1494345718901454,3.4002045288531777
abl_p3_slope3.0_s42_e8,4C26,1159,0.05,top,57,11,0.19298245614035087,0.04918032786885246,3.9239766081871346
abl_p3_slope3.0_s42_e8,4C26,1159,0.05,bot,57,39,0.6842105263157895,0.04918032786885246,13.912280701754387
abl_p3_slope3.0_s42_e8,4C26,1159,0.1,top,115,25,0.21739130434782608,0.0992234685073339,2.1909262759924384
abl_p3_slope3.0_s42_e8,4C26,1159,0.1,bot,115,82,0.7130434782608696,0.0992234685073339,7.186238185255198
abl_p3_slope3.0_s42_e8,4C26,1159,0.15,top,173,47,0.27167630057803466,0.14926660914581535,1.8200741755487988
abl_p3_slope3.0_s42_e8,4C26,1159,0.15,bot,173,121,0.6994219653179191,0.14926660914581535,4.685722877476695
abl_p3_slope3.0_s42_e8,6EWS,1035,0.05,top,51,26,0.5098039215686274,0.04927536231884058,10.346020761245674
abl_p3_slope3.0_s42_e8,6EWS,1035,0.05,bot,51,22,0.43137254901960786,0.04927536231884058,8.754325259515571
abl_p3_slope3.0_s42_e8,6EWS,1035,0.1,top,103,51,0.49514563106796117,0.09951690821256039,4.975492506362523
abl_p3_slope3.0_s42_e8,6EWS,1035,0.1,bot,103,71,0.6893203883495146,0.09951690821256039,6.926666038269394
abl_p3_slope3.0_s42_e8,6EWS,1035,0.15,top,155,76,0.49032258064516127,0.1497584541062802,3.274089490114464
abl_p3_slope3.0_s42_e8,6EWS,1035,0.15,bot,155,122,0.7870967741935484,0.1497584541062802,5.2557752341311135
abl_p3_slope3.0_s42_e8,6EWT,1024,0.05,top,51,12,0.23529411764705882,0.0498046875,4.724336793540946
abl_p3_slope3.0_s42_e8,6EWT,1024,0.05,bot,51,33,0.6470588235294118,0.0498046875,12.991926182237602
abl_p3_slope3.0_s42_e8,6EWT,1024,0.1,top,102,37,0.3627450980392157,0.099609375,3.641676278354479
abl_p3_slope3.0_s42_e8,6EWT,1024,0.1,bot,102,74,0.7254901960784313,0.099609375,7.283352556708958
abl_p3_slope3.0_s42_e8,6EWT,1024,0.15,top,153,57,0.37254901960784315,0.1494140625,2.4933999743688324
abl_p3_slope3.0_s42_e8,6EWT,1024,0.15,bot,153,111,0.7254901960784313,0.1494140625,4.855568371139305
abl_p3_slope3.0_s42_e8,6EWU,1009,0.05,top,50,25,0.5,0.049554013875123884,10.09
abl_p3_slope3.0_s42_e8,6EWU,1009,0.05,bot,50,33,0.66,0.049554013875123884,13.318800000000001
abl_p3_slope3.0_s42_e8,6EWU,1009,0.1,top,100,54,0.54,0.09910802775024777,5.448600000000001
abl_p3_slope3.0_s42_e8,6EWU,1009,0.1,bot,100,68,0.68,0.09910802775024777,6.861200000000001
abl_p3_slope3.0_s42_e8,6EWU,1009,0.15,top,151,78,0.5165562913907285,0.14965312190287414,3.4516907153195033
abl_p3_slope3.0_s42_e8,6EWU,1009,0.15,bot,151,104,0.6887417218543046,0.14965312190287414,4.602254287092671
abl_p3_slope3.0_s42_e8,HEEH_KT_rd6_0746,806,0.05,top,40,8,0.2,0.04962779156327544,4.03
abl_p3_slope3.0_s42_e8,HEEH_KT_rd6_0746,806,0.05,bot,40,19,0.475,0.04962779156327544,9.57125
abl_p3_slope3.0_s42_e8,HEEH_KT_rd6_0746,806,0.1,top,80,23,0.2875,0.09925558312655088,2.8965624999999995
abl_p3_slope3.0_s42_e8,HEEH_KT_rd6_0746,806,0.1,bot,80,42,0.525,0.09925558312655088,5.289375
abl_p3_slope3.0_s42_e8,HEEH_KT_rd6_0746,806,0.15,top,120,43,0.35833333333333334,0.1488833746898263,2.4068055555555556
abl_p3_slope3.0_s42_e8,HEEH_KT_rd6_0746,806,0.15,bot,120,60,0.5,0.1488833746898263,3.3583333333333334
abl_p3_slope3.0_s42_e8,HEEH_KT_rd6_0793,795,0.05,top,39,4,0.10256410256410256,0.04905660377358491,2.0907297830374754
abl_p3_slope3.0_s42_e8,HEEH_KT_rd6_0793,795,0.05,bot,39,12,0.3076923076923077,0.04905660377358491,6.272189349112426
abl_p3_slope3.0_s42_e8,HEEH_KT_rd6_0793,795,0.1,top,79,14,0.17721518987341772,0.09937106918238994,1.7833680499919884
abl_p3_slope3.0_s42_e8,HEEH_KT_rd6_0793,795,0.1,bot,79,39,0.4936708860759494,0.09937106918238994,4.967953853549111
abl_p3_slope3.0_s42_e8,HEEH_KT_rd6_0793,795,0.15,top,119,30,0.25210084033613445,0.14968553459119496,1.6842030930019067
abl_p3_slope3.0_s42_e8,HEEH_KT_rd6_0793,795,0.15,bot,119,58,0.48739495798319327,0.14968553459119496,3.256125979803686
abl_p3_slope3.0_s42_e8,HHH_rd1_0142,803,0.05,top,40,5,0.125,0.049813200498132,2.509375
abl_p3_slope3.0_s42_e8,HHH_rd1_0142,803,0.05,bot,40,26,0.65,0.049813200498132,13.048750000000002
abl_p3_slope3.0_s42_e8,HHH_rd1_0142,803,0.1,top,80,20,0.25,0.099626400996264,2.509375
abl_p3_slope3.0_s42_e8,HHH_rd1_0142,803,0.1,bot,80,60,0.75,0.099626400996264,7.528125
abl_p3_slope3.0_s42_e8,HHH_rd1_0142,803,0.15,top,120,48,0.4,0.149439601494396,2.676666666666667
abl_p3_slope3.0_s42_e8,HHH_rd1_0142,803,0.15,bot,120,90,0.75,0.149439601494396,5.018750000000001
abl_p3_slope3.0_s42_e8,HHH_rd1_0244,770,0.05,top,38,10,0.2631578947368421,0.04935064935064935,5.3324099722991685
abl_p3_slope3.0_s42_e8,HHH_rd1_0244,770,0.05,bot,38,22,0.5789473684210527,0.04935064935064935,11.731301939058172
abl_p3_slope3.0_s42_e8,HHH_rd1_0244,770,0.1,top,77,27,0.35064935064935066,0.1,3.5064935064935066
abl_p3_slope3.0_s42_e8,HHH_rd1_0244,770,0.1,bot,77,56,0.7272727272727273,0.1,7.2727272727272725
abl_p3_slope3.0_s42_e8,HHH_rd1_0244,770,0.15,top,115,53,0.4608695652173913,0.14935064935064934,3.0858223062381853
abl_p3_slope3.0_s42_e8,HHH_rd1_0244,770,0.15,bot,115,83,0.7217391304347827,0.14935064935064934,4.832514177693763
abl_p3_slope3.0_s42_e8,r11_1081_TrROS_Hall,897,0.05,top,44,5,0.11363636363636363,0.04905239687848383,2.3166322314049586
abl_p3_slope3.0_s42_e8,r11_1081_TrROS_Hall,897,0.05,bot,44,33,0.75,0.04905239687848383,15.289772727272728
abl_p3_slope3.0_s42_e8,r11_1081_TrROS_Hall,897,0.1,top,89,21,0.23595505617977527,0.09921962095875139,2.3781088246433533
abl_p3_slope3.0_s42_e8,r11_1081_TrROS_Hall,897,0.1,bot,89,64,0.7191011235955056,0.09921962095875139,7.247569751294028
abl_p3_slope3.0_s42_e8,r11_1081_TrROS_Hall,897,0.15,top,134,44,0.3283582089552239,0.14938684503901895,2.1980396524838497
abl_p3_slope3.0_s42_e8,r11_1081_TrROS_Hall,897,0.15,bot,134,94,0.7014925373134329,0.14938684503901895,4.6958119848518605
abl_p3_slope3.0_s42_e8,r12_757_TrROS_Hall,981,0.05,top,49,22,0.4489795918367347,0.04994903160040775,8.988754685547688
abl_p3_slope3.0_s42_e8,r12_757_TrROS_Hall,981,0.05,bot,49,20,0.40816326530612246,0.04994903160040775,8.171595168679717
abl_p3_slope3.0_s42_e8,r12_757_TrROS_Hall,981,0.1,top,98,50,0.5102040816326531,0.0998980632008155,5.107246980424823
abl_p3_slope3.0_s42_e8,r12_757_TrROS_Hall,981,0.1,bot,98,60,0.6122448979591837,0.0998980632008155,6.1286963765097875
abl_p3_slope3.0_s42_e8,r12_757_TrROS_Hall,981,0.15,top,147,70,0.47619047619047616,0.14984709480122324,3.1778425655976674
abl_p3_slope3.0_s42_e8,r12_757_TrROS_Hall,981,0.15,bot,147,105,0.7142857142857143,0.14984709480122324,4.766763848396502
abl_p3_slope3.0_s42_e8,r18_3_TrROS_Hall,989,0.05,top,49,2,0.04081632653061224,0.04954499494438827,0.8238234069137859
abl_p3_slope3.0_s42_e8,r18_3_TrROS_Hall,989,0.05,bot,49,34,0.6938775510204082,0.04954499494438827,14.00499791753436
abl_p3_slope3.0_s42_e8,r18_3_TrROS_Hall,989,0.1,top,98,19,0.19387755102040816,0.09908998988877654,1.9565805914202414
abl_p3_slope3.0_s42_e8,r18_3_TrROS_Hall,989,0.1,bot,98,66,0.673469387755102,0.09908998988877654,6.796543107038733
abl_p3_slope3.0_s42_e8,r18_3_TrROS_Hall,989,0.15,top,148,39,0.2635135135135135,0.14964610717896865,1.7609112490869248
abl_p3_slope3.0_s42_e8,r18_3_TrROS_Hall,989,0.15,bot,148,107,0.722972972972973,0.14964610717896865,4.831218042366691
abl_sigma_seed1_e13,1GYZ,1125,0.05,top,56,6,0.10714285714285714,0.049777777777777775,2.152423469387755
abl_sigma_seed1_e13,1GYZ,1125,0.05,bot,56,27,0.48214285714285715,0.049777777777777775,9.685905612244898
abl_sigma_seed1_e13,1GYZ,1125,0.1,top,112,24,0.21428571428571427,0.09955555555555555,2.152423469387755
abl_sigma_seed1_e13,1GYZ,1125,0.1,bot,112,57,0.5089285714285714,0.09955555555555555,5.112005739795919
abl_sigma_seed1_e13,1GYZ,1125,0.15,top,168,45,0.26785714285714285,0.14933333333333335,1.7936862244897958
abl_sigma_seed1_e13,1GYZ,1125,0.15,bot,168,101,0.6011904761904762,0.14933333333333335,4.0258290816326525
abl_sigma_seed1_e13,1PSE,1217,0.05,top,60,12,0.2,0.049301561216105176,4.056666666666667
abl_sigma_seed1_e13,1PSE,1217,0.05,bot,60,26,0.43333333333333335,0.049301561216105176,8.789444444444445
abl_sigma_seed1_e13,1PSE,1217,0.1,top,121,35,0.2892561983471074,0.09942481511914544,2.9092958131275184
abl_sigma_seed1_e13,1PSE,1217,0.1,bot,121,72,0.5950413223140496,0.09942481511914544,5.984837101290895
abl_sigma_seed1_e13,1PSE,1217,0.15,top,182,53,0.29120879120879123,0.1495480690221857,1.9472587851708731
abl_sigma_seed1_e13,1PSE,1217,0.15,bot,182,118,0.6483516483516484,0.1495480690221857,4.335406351889868
abl_sigma_seed1_e13,1QKH,1271,0.05,top,63,8,0.12698412698412698,0.04956726986624705,2.5618543713781805
abl_sigma_seed1_e13,1QKH,1271,0.05,bot,63,27,0.42857142857142855,0.04956726986624705,8.64625850340136
abl_sigma_seed1_e13,1QKH,1271,0.1,top,127,24,0.1889763779527559,0.0999213217938631,1.891251782503565
abl_sigma_seed1_e13,1QKH,1271,0.1,bot,127,59,0.4645669291338583,0.0999213217938631,4.6493272986545975
abl_sigma_seed1_e13,1QKH,1271,0.15,top,190,51,0.26842105263157895,0.14948859166011014,1.7955955678670361
abl_sigma_seed1_e13,1QKH,1271,0.15,bot,190,97,0.5105263157894737,0.14948859166011014,3.4151523545706377
abl_sigma_seed1_e13,1QP2,1082,0.05,top,54,11,0.2037037037037037,0.04990757855822551,4.081618655692729
abl_sigma_seed1_e13,1QP2,1082,0.05,bot,54,23,0.42592592592592593,0.04990757855822551,8.534293552812072
abl_sigma_seed1_e13,1QP2,1082,0.1,top,108,35,0.32407407407407407,0.09981515711645102,3.246742112482853
abl_sigma_seed1_e13,1QP2,1082,0.1,bot,108,49,0.4537037037037037,0.09981515711645102,4.545438957475994
abl_sigma_seed1_e13,1QP2,1082,0.15,top,162,59,0.36419753086419754,0.14972273567467653,2.4324798049077883
abl_sigma_seed1_e13,1QP2,1082,0.15,bot,162,92,0.5679012345679012,0.14972273567467653,3.7930193568053645
abl_sigma_seed1_e13,1TUC,1043,0.05,top,52,16,0.3076923076923077,0.04985618408437201,6.171597633136095
abl_sigma_seed1_e13,1TUC,1043,0.05,bot,52,29,0.5576923076923077,0.04985618408437201,11.186020710059172
abl_sigma_seed1_e13,1TUC,1043,0.1,top,104,38,0.36538461538461536,0.09971236816874401,3.6643860946745557
abl_sigma_seed1_e13,1TUC,1043,0.1,bot,104,60,0.5769230769230769,0.09971236816874401,5.785872781065088
abl_sigma_seed1_e13,1TUC,1043,0.15,top,156,67,0.42948717948717946,0.14956855225311602,2.871507232084155
abl_sigma_seed1_e13,1TUC,1043,0.15,bot,156,107,0.6858974358974359,0.14956855225311602,4.585839907955292
abl_sigma_seed1_e13,1W4H,801,0.05,top,40,12,0.3,0.049937578027465665,6.0075
abl_sigma_seed1_e13,1W4H,801,0.05,bot,40,25,0.625,0.049937578027465665,12.515625
abl_sigma_seed1_e13,1W4H,801,0.1,top,80,27,0.3375,0.09987515605493133,3.3792187500000006
abl_sigma_seed1_e13,1W4H,801,0.1,bot,80,59,0.7375,0.09987515605493133,7.3842187500000005
abl_sigma_seed1_e13,1W4H,801,0.15,top,120,45,0.375,0.149812734082397,2.503125
abl_sigma_seed1_e13,1W4H,801,0.15,bot,120,91,0.7583333333333333,0.149812734082397,5.061875
abl_sigma_seed1_e13,2BTH,800,0.05,top,40,12,0.3,0.05,5.999999999999999
abl_sigma_seed1_e13,2BTH,800,0.05,bot,40,25,0.625,0.05,12.5
abl_sigma_seed1_e13,2BTH,800,0.1,top,80,25,0.3125,0.1,3.125
abl_sigma_seed1_e13,2BTH,800,0.1,bot,80,53,0.6625,0.1,6.624999999999999
abl_sigma_seed1_e13,2BTH,800,0.15,top,120,49,0.4083333333333333,0.15,2.7222222222222223
abl_sigma_seed1_e13,2BTH,800,0.15,bot,120,90,0.75,0.15,5.0
abl_sigma_seed1_e13,2K1B,933,0.05,top,46,19,0.41304347826086957,0.04930332261521972,8.377599243856332
abl_sigma_seed1_e13,2K1B,933,0.05,bot,46,22,0.4782608695652174,0.04930332261521972,9.700378071833649
abl_sigma_seed1_e13,2K1B,933,0.1,top,93,42,0.45161290322580644,0.09967845659163987,4.530697190426639
abl_sigma_seed1_e13,2K1B,933,0.1,bot,93,62,0.6666666666666666,0.09967845659163987,6.688172043010752
abl_sigma_seed1_e13,2K1B,933,0.15,top,139,71,0.5107913669064749,0.1489817792068596,3.4285492469333887
abl_sigma_seed1_e13,2K1B,933,0.15,bot,139,98,0.7050359712230215,0.1489817792068596,4.732363749288338
abl_sigma_seed1_e13,2K28,919,0.05,top,45,16,0.35555555555555557,0.04896626768226333,7.2612345679012344
